uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m
rbdl,Pennsylvania_Department_of_Environmental_Protection,northeast,40.31417,-75.174603,20180828,21:00:00,0,1,9
rbew,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.20728162,20150622,0:01:00,5.126,1,788
rbfi,California_Environmental_Data_Exchange_Network,west,38.785,-121.653,20150826,22:00:00,7215,4,66
rbfm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.115,-78.90726746,20130619,0:01:00,2.905,1,137
rbfq,EPA_Central_Data_Exchange,midwest,42.081667,-81.011667,20180408,0:01:00,1.297345394,1,0
rbft,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.77848333,-75.30981668,20160824,10:15:00,0.875,1,29
rbfy,Indiana_State_Department_of_Health,midwest,40.70249154,-85.935575,20190521,17:30:00,18.2,1,0
rbgs,Indiana_State_Department_of_Health,midwest,38.25605667,-86.77640306,20200825,13:30:00,351.407,3,9
rbhv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68521595,-79.20217918,20150422,0:01:00,232.461,3,809
rbhw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72351448,-79.1310438,20130815,0:01:00,28.319,2,865
rbib,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.86753647,-78.81803375,20160719,0:01:00,3.873,1,319
rbik,US_Army_Corps_of_Engineers,northeast,41.3225,-80.344141,20151007,17:00:00,21.16938776,2,9
rbil,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65144192,-79.26491079,20151112,0:01:00,0.847,1,546
rbiz,California_Environmental_Data_Exchange_Network,west,36.9003,-121.596,20200929,18:00:00,7635,4,171
rbji,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-78.95499133,20180828,0:01:00,7.245,1,0
rbjl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63512711,-79.29521376,20141230,0:01:00,1.113,1,676
rbjm,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.11775544,-94.63771926,20190610,0:01:00,552.825,3,9
rbjp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70696015,-79.16179169,20160915,0:01:00,2.641,1,320
rbjw,EPA_National_Aquatic_Research_Survey,midwest,42.10978,-98.56234,20170614,0:01:00,118.23,3,33
rblj,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76050002,-75.20283333,20190911,15:51:00,171.6000004,3,62
rbll,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.89,-79.69,20210923,0:01:00,1.743,1,391
rbly,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71265569,-79.15121283,20210811,0:01:00,0.924,1,535
rbmy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.69598988,20160810,0:01:00,7.189,1,33
rbon,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.84,-79.05946353,20200519,0:01:00,1.053,1,325
rbpf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68250125,-79.20722143,20160524,0:01:00,1.037,1,1282
rbpp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.64222,-78.89086237,20160720,0:01:00,1.743,1,792
rbqo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65735038,-79.25393646,20130515,0:01:00,2.905,1,178
rbqy,California_Environmental_Data_Exchange_Network,west,38.0609,-121.209,20170620,16:20:00,3956.4125,4,3549
rbrm,California_Environmental_Data_Exchange_Network,west,36.8698,-121.815,20190117,21:40:00,4557.5,4,290
rbsr,California_Environmental_Data_Exchange_Network,west,35.3575,-120.812,20171211,16:15:00,6195,4,1176
rbst,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66677197,-79.23643687,20170214,0:01:00,4.357,1,86
rbtk,EPA_Central_Data_Exchange,midwest,41.965,-82.041667,20190421,0:01:00,1.892357979,1,0
rbto,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.79342612,20180726,0:01:00,6.535,1,544
rbub,Wyoming_Department_of_Environmental_Quality,west,41.889681,-105.728092,20200729,19:15:00,4212.03093,4,62
rbwl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68,-79.10899629,20210629,0:01:00,12.512,1,581
rbxo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.72415323,-79.12985739,20180607,0:01:00,35.61,2,814
rbxp,California_Environmental_Data_Exchange_Network,west,39.1635,-122.916,20140521,18:10:00,5502.5,4,183
rbxr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90679209,-79.13221594,20200518,0:01:00,95.56,2,743
rcbb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.34,-79.04596807,20210720,0:01:00,1.605,1,173
rcdj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-78.95076578,20180501,0:01:00,1.386,1,0
rcgk,California_Environmental_Data_Exchange_Network,west,36.3559,-119.279,20160523,15:30:00,1558.75,4,789
rcgx,California_Environmental_Data_Exchange_Network,west,37.8717,-121.526,20201020,17:20:00,2709.173,4,75
rchi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.09447,-96.90462,20170710,0:01:00,743.085,3,9
rciz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.057,-79.11730118,20201209,0:01:00,0.436,1,1648
rcjq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.78050091,20171025,0:01:00,2.075,1,511
rckk,EPA_Central_Data_Exchange,midwest,44.453333,-82.341667,20160808,0:01:00,4.992575299,1,0
rcmk,EPA_National_Aquatic_Research_Survey,midwest,46.14545,-91.40429,20170816,0:01:00,12.7,1,0
rcog,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.47232025,-95.74270538,20191014,0:01:00,5.985,1,0
rcot,California_Environmental_Data_Exchange_Network,west,36.8754,-121.561,20190529,21:00:00,6765,4,311
rcpl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62964449,-79.30539715,20160621,0:01:00,10.892,1,818
rcqv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.00756,-78.96567949,20130507,0:01:00,3.703,1,1205
rcrd,EPA_National_Aquatic_Research_Survey,south,36.91971,-76.13826,20170802,0:01:00,1779.141,4,0
rcri,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71643497,-79.14419322,20130611,0:01:00,1.584,1,310
rcst,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7021695,-79.17068979,20180809,0:01:00,3.013,1,184
rctp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65801574,-79.25270062,20130129,0:01:00,10.263,1,332
rcxt,EPA_National_Aquatic_Research_Survey,south,35.4454,-99.29046,20170620,0:01:00,71.12168201,2,0
rcyd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71089912,-79.15447547,20160525,0:01:00,47.718,2,517
rczc,EPA_Water_Quality_Data_Portal,midwest,44.877646,-93.557842,20130321,0:01:00,0,1,0
rczr,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.777862,-95.549238,20181015,0:01:00,53.55,2,0
rdar,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.21,-76.73,20170622,0:01:00,559.272,3,0
rdbw,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,20180710,19:00:00,8720,4,488
rdcy,EPA_National_Aquatic_Research_Survey,midwest,41.22553,-85.65006,20170627,0:01:00,663.2,3,0
rdds,California_Environmental_Data_Exchange_Network,west,37.9495,-121.182,20190820,17:00:00,4630.508,4,1510
rded,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.60595,-78.98755294,20160511,0:01:00,8.606,1,722
rdhw,EPA_Central_Data_Exchange,midwest,44.05931364,-82.77038865,20170810,0:01:00,0.589033441,1,0
rdie,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.73475,-77.44025,20160829,0:01:00,10.501,1,0
rdjx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.13,-78.7238288,20190929,0:01:00,84.209,2,729
rdkg,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89641917,-79.04919628,20150909,0:01:00,339.833,3,2113
rdkv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88582885,-78.96443668,20180509,0:01:00,0.581,1,88
rdli,California_Environmental_Data_Exchange_Network,west,37.5582,-121.164,20190611,16:20:00,5882.5,4,1089
rdln,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.37611,-97.07583,20150615,0:01:00,739.62,3,0
rdly,EPA_Central_Data_Exchange,midwest,47.740833,-88.737,20150827,0:01:00,3.118512698,1,0
rdmo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.6968998,-79.1804777,20150622,0:01:00,0,1,263
rdnj,Connecticut_State_Department_of_Public_Health,northeast,41.697709,-73.28029,20190813,13:55:00,3.159,1,0
rdnr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65436,-79.00594652,20160608,0:01:00,2.178,1,820
rdoa,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.20181326,20150324,0:01:00,9.315,1,230
rdov,California_Environmental_Data_Exchange_Network,west,37.4419,-121.003,20140610,19:10:00,3112.979,4,872
rdqb,California_Environmental_Data_Exchange_Network,west,35.5621,-119.151,20200406,18:00:00,2693.5,4,537
rdqk,California_Environmental_Data_Exchange_Network,west,38.1526,-121.501,20210119,16:00:00,1868.996,4,208
rdqs,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.06,-76,20200924,0:01:00,510.994,3,0
rdqy,US_Army_Corps_of_Engineers,south,39.001381,-80.47658,20180724,14:30:00,0.26374269,1,0
rdts,California_Environmental_Data_Exchange_Network,west,36.7085,-121.749,20150325,18:45:00,4565,4,80
rdui,Pennsylvania_Department_of_Environmental_Protection,northeast,41.45981,-75.1887,20190820,15:54:00,67.333,2,0
rduk,Indiana_State_Department_of_Health,midwest,39.74693889,-87.07598056,20160627,18:05:00,1191.394,4,9
rduy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.837,-79.001,20150806,0:01:00,728.075,3,0
rdvy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68298032,-79.20633162,20151207,0:01:00,2.905,1,1183
rdwh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.98,-78.82325355,20200624,0:01:00,52.678,2,614
rdwx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.02658999,20180711,0:01:00,117.635,3,171
rdxk,EPA_Central_Data_Exchange,midwest,46.849783,-89.68888,20160418,0:01:00,1.127927366,1,0
rdxw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.8,-79.03968997,20170821,0:01:00,1122.611,4,420
rdyz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69796438,-79.17850034,20140922,0:01:00,2.905,1,108
reah,Connecticut_State_Department_of_Public_Health,northeast,41.424144,-73.206937,20150629,15:55:00,0.4212,1,0
reas,EPA_Central_Data_Exchange,midwest,44.76,-86.966667,20150417,0:01:00,0.353993333,1,0
reaw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01299567,20150422,0:01:00,2.178,1,0
rebt,US_Army_Corps_of_Engineers,northeast,41.840964,-79.009164,20190620,18:40:00,0.20278777,1,9
recd,California_Environmental_Data_Exchange_Network,west,37.4583,-120.967,20140708,20:00:00,1413.086,4,881
recp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71555669,-79.14582454,20160608,0:01:00,3.994,1,428
reen,California_Environmental_Data_Exchange_Network,west,35.0228,-120.586,20130530,21:25:00,5442.5,4,1069
reep,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88169831,-78.93137796,20160607,0:01:00,22.199,2,631
regs,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.10222,-96.79779,20171009,0:01:00,176.4,3,9
regx,California_Environmental_Data_Exchange_Network,west,36.4184,-119.724,20180514,20:18:00,5185,4,0
rehy,EPA_National_Aquatic_Research_Survey,south,31.75754,-95.4936,20170920,0:01:00,49.9595,2,0
rekg,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.89305,-98.0676,20190624,0:01:00,51.975,2,21
rell,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.74,-79.07997859,20170823,0:01:00,2.021,1,526
relq,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.31,-79.11641137,20200827,0:01:00,43.568,2,365
rema,California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,20140617,20:30:00,2341.1885,4,144
remb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.06,-76,20210406,0:01:00,87.03,2,0
remt,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.04772,-97.20234,20210712,0:01:00,499.577,3,0
rena,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.02802357,20181206,0:01:00,9.077,1,299
reoa,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.06284,-100.05499,20210719,0:01:00,42.243,2,0
reob,California_Environmental_Data_Exchange_Network,west,37.3169,-120.742,20170509,19:50:00,3086.927,4,3579
reod,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67978655,-79.21226369,20170920,0:01:00,14.039,1,857
repp,Pennsylvania_Department_of_Environmental_Protection,northeast,40.02988,-78.6424,20190430,16:05:00,4.8,1,0
reql,California_Environmental_Data_Exchange_Network,west,36.4142,-120.394,20180323,23:20:00,3054.362,4,1620
reqs,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.33794,-79.0455726,20150819,0:01:00,0.385,1,401
resf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.68836,-78.69151576,20160622,0:01:00,1.234,1,432
resh,US_Army_Corps_of_Engineers,midwest,41.353881,-80.754718,20180809,16:30:00,100.7233333,3,0
retq,California_Environmental_Data_Exchange_Network,west,37.2764,-120.954,20170314,17:00:00,7175,4,641
reul,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71129834,-79.15373396,20160915,0:01:00,2.905,1,569
reuo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63645785,-79.29274207,20160509,0:01:00,2.927,1,464
reuu,California_Environmental_Data_Exchange_Network,west,35.3207,-120.806,20190924,15:40:00,3957.5,4,851
revm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71675435,-79.14360001,20180822,0:01:00,0.235,1,291
rexp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.01611,20150909,0:01:00,520.4,3,0
rexy,EPA_National_Aquatic_Research_Survey,midwest,41.09124,-97.58151,20170810,0:01:00,18.02,1,0
reym,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.2046,-97.53217,20160705,0:01:00,5.355,1,0
rfbc,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.21155,-97.00559,20140804,0:01:00,47.25,2,26
rfbt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69660703,-79.18102147,20150723,0:01:00,7.261,1,323
rfcf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62724917,-79.3098462,20150824,0:01:00,2.905,1,648
rfcg,Indiana_State_Department_of_Health,midwest,39.61525,-84.96614444,20170530,13:45:00,39.992,2,0
rfeq,California_Environmental_Data_Exchange_Network,west,36.7254,-121.73,20210128,21:40:00,5812.5,4,1123
rffn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65,-78.6860474,20210713,0:01:00,46.473,2,475
rfgt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.71463201,20130613,0:01:00,18.88,1,160
rfhc,California_Environmental_Data_Exchange_Network,west,37.2953,-120.85,20210209,18:20:00,5572.5,4,9
rfim,California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,20160517,16:10:00,1575.911,4,144
rfis,Pennsylvania_Department_of_Environmental_Protection,northeast,41.37746,-75.30423,20200908,13:55:00,109.2,3,237
rfiy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.84,-79.06079824,20200807,0:01:00,21.784,2,212
rfjc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.04,-79.12056382,20190528,0:01:00,322.769,3,241
rfjo,California_Environmental_Data_Exchange_Network,west,32.7414,-117.083,20130918,17:28:00,1389.5,4,2032
rfjt,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.09447,-96.90462,20150928,0:01:00,1.26,1,9
rfko,Connecticut_State_Department_of_Public_Health,northeast,41.377266,-72.313622,20190624,18:20:00,87.1884,2,13
rfkr,New_Mexico_Environment_Department,west,33.157503,-107.187781,20140327,0:01:00,1.179528471,1,0
rfmx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.66717119,-79.23569536,20161213,0:01:00,1.452,1,138
rfni,California_Environmental_Data_Exchange_Network,west,35.0228,-120.586,20211004,20:00:00,1450,4,1069
rfnn,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71627529,-79.14448982,20130709,0:01:00,11.295,1,322
rfnr,EPA_National_Aquatic_Research_Survey,midwest,46.3599,-99.48298,20170607,0:01:00,4931.88,4,0
rfog,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.77848333,-75.30981668,20160511,10:30:00,1.5,1,29
rfos,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61133,-78.97288779,20160525,0:01:00,4.599,1,300
rfou,California_Environmental_Data_Exchange_Network,west,37.5582,-121.164,20170613,17:10:00,5347.5,4,1089
rfox,California_Environmental_Data_Exchange_Network,west,36.7254,-121.73,20171212,20:00:00,6822.5,4,1123
rfpe,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.47745,-76.81692,20130904,0:01:00,14.523,1,0
rfpi,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.07868,-96.886523,20190709,0:01:00,274.05,3,0
rfpo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.27816,-79.04433676,20150915,0:01:00,11.687,1,108
rfqh,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90794119,-79.14141273,20201022,0:01:00,29.046,2,299
rfun,Wyoming_Department_of_Environmental_Quality,west,41.50353,-111.02199,20210927,22:30:00,539.30027,3,0
rfuo,California_Environmental_Data_Exchange_Network,west,37.3609,-120.549,20191112,20:40:00,2266.289,4,539
rfuu,California_Environmental_Data_Exchange_Network,west,37.8208,-121.5,20130402,18:50:00,1103.7185,4,76
