uid,data_provider,region,lat,lon,date,time,abun,severity,distance_to_water_m,month,season,is_near_water,abundance_class
llmm,California_Environmental_Data_Exchange_Network,west,37.5582,-121.164,2016-07-12,16:40:00,6890.0,4,1089.0,7,Summer,False,High
llnt,California_Environmental_Data_Exchange_Network,west,34.4168,-119.544,2019-09-23,17:00:00,6370.0,4,1297.0,9,Autumn,False,High
llpa,EPA_National_Aquatic_Research_Survey,west,44.78761,-109.2607,2017-08-30,0:01:00,12.0311,1,0.0,8,Summer,True,Low
llpe,EPA_Central_Data_Exchange,midwest,44.736667,-86.721667,2014-04-19,0:01:00,0.352524481,1,0.0,4,Spring,True,Low
llqa,Pennsylvania_Department_of_Environmental_Protection,northeast,41.5726,-75.70775,2021-06-24,16:30:00,43.267,2,0.0,6,Summer,True,Low
llqs,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.68952727,2020-10-13,0:01:00,21.784,2,0.0,10,Autumn,True,Low
llsi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88185359,-78.93262077,2016-06-21,0:01:00,81.328,2,653.0,6,Summer,False,Moderate
llsw,California_Environmental_Data_Exchange_Network,west,37.4806,-121.031,2020-01-17,17:30:00,1465.19,4,1265.0,1,Winter,False,Moderate
llux,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.99,-76.61,2021-08-26,0:01:00,9.187,1,0.0,8,Summer,True,Low
llvc,California_Environmental_Data_Exchange_Network,west,37.7857,-122.224,2018-01-09,18:20:00,5382.5,4,1717.0,1,Winter,False,High
llws,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.837,-79.001,2015-03-24,0:01:00,32.139,2,0.0,3,Spring,True,Low
llyv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65953278,-79.24988288,2021-03-17,0:01:00,78.704,2,634.0,3,Spring,False,Moderate
llyy,Indiana_State_Department_of_Health,midwest,40.02583333,-85.30794444,2020-05-18,13:00:00,0.0,1,19.0,5,Spring,True,None
llzq,EPA_National_Aquatic_Research_Survey,midwest,44.99827,-88.1395,2017-08-22,0:01:00,27.033,2,0.0,8,Summer,True,Low
llzx,California_Environmental_Data_Exchange_Network,west,37.1366,-120.762,2021-08-10,18:00:00,6880.0,4,599.0,8,Summer,False,High
lmap,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90309635,-79.10263708,2018-10-18,0:01:00,16.247,1,424.0,10,Autumn,False,Low
lmbf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62476,-78.71413489,2016-08-10,0:01:00,38.727,2,784.0,8,Summer,False,Low
lmbr,Pennsylvania_Department_of_Environmental_Protection,northeast,41.31063,-75.04572,2020-08-26,15:00:00,5.067,1,0.0,8,Summer,True,Low
lmce,California_Environmental_Data_Exchange_Network,west,37.0062,-120.6,2019-05-14,20:00:00,5595.0,4,1186.0,5,Spring,False,High
lmcu,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88697794,-78.97363347,2018-12-06,0:01:00,18.771,1,499.0,12,Winter,False,Low
lmdg,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.27623408,-94.89210787,2019-10-28,0:01:00,316.695,3,0.0,10,Autumn,True,Moderate
lmef,US_Army_Corps_of_Engineers,south,38.927118,-80.497177,2020-09-23,16:15:00,1.039539007,1,0.0,9,Autumn,True,Low
lmhh,California_Environmental_Data_Exchange_Network,west,37.4053,-121.023,2019-12-05,19:15:00,5732.5,4,1181.0,12,Winter,False,High
lmht,Connecticut_State_Department_of_Public_Health,northeast,41.524516,-72.743136,2018-08-22,13:48:00,17.2692,1,0.0,8,Summer,True,Low
lmhv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.79,-79.03163225,2020-02-03,0:01:00,10.892,1,266.0,2,Winter,False,Low
lmjd,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,37.61429993,-97.62981051,2016-07-25,0:01:00,432.18,3,9.0,7,Summer,True,Moderate
lmmz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.21647841,2015-09-24,0:01:00,215.421,3,1377.0,9,Autumn,False,Moderate
lmpf,EPA_National_Aquatic_Research_Survey,midwest,40.63115,-89.74544,2017-07-12,0:01:00,34.6,2,0.0,7,Summer,True,Low
lmqm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65633902,-79.25581495,2013-09-18,0:01:00,3.569,1,66.0,9,Autumn,True,Low
lmss,EPA_National_Aquatic_Research_Survey,midwest,48.88215,-100.3457,2017-09-20,0:01:00,2168.742,4,0.0,9,Autumn,True,High
lmsz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89200912,-79.0139005,2021-05-24,0:01:00,4.938,1,342.0,5,Spring,False,Low
lmui,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67991963,-79.21201652,2017-08-21,0:01:00,3.389,1,889.0,8,Summer,False,Low
lmur,California_Environmental_Data_Exchange_Network,west,38.2996,-121.383,2014-04-15,20:30:00,5315.0,4,1627.0,4,Spring,False,High
lmux,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.71960325,2013-11-12,0:01:00,23.236,2,590.0,11,Autumn,False,Low
lmwl,EPA_National_Aquatic_Research_Survey,west,48.75668,-116.0927,2017-08-29,0:01:00,34.5249,2,0.0,8,Summer,True,Low
lmxc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90172986,-79.09170036,2018-02-21,0:01:00,0.894,1,332.0,2,Winter,False,Low
lmxf,California_Environmental_Data_Exchange_Network,west,38.4142,-121.521,2021-08-10,18:00:00,4150.0,4,0.0,8,Summer,True,High
lmyd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.11211062,2019-06-13,0:01:00,6.971,1,1518.0,6,Summer,False,Low
lmyk,California_Environmental_Data_Exchange_Network,west,36.6922,-121.629,2019-01-17,23:11:00,5495.0,4,479.0,1,Winter,False,High
lmze,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.91396618,-79.18963373,2014-07-22,0:01:00,277.022,3,392.0,7,Summer,False,Moderate
lmzm,California_Environmental_Data_Exchange_Network,west,37.515,-121.012,2013-07-09,17:30:00,3197.648,4,690.0,7,Summer,False,High
lmzz,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89204018,-79.01414906,2021-05-24,0:01:00,15.975,1,325.0,5,Spring,False,Low
lnag,California_Environmental_Data_Exchange_Network,west,33.513,-117.269,2018-03-23,17:56:00,4584.5,4,4505.0,3,Spring,False,High
lnap,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16,-79.10019706,2020-08-24,0:01:00,73.34,2,698.0,8,Summer,False,Moderate
lnau,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.72020003,-75.08008333,2018-07-18,10:00:00,269.6499939,3,0.0,7,Summer,True,Moderate
lnbf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,34.73,-76.73,2020-01-07,0:01:00,0.254,1,167.0,1,Winter,False,Low
lncc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.00874435,2014-05-19,0:01:00,0.447,1,0.0,5,Spring,True,Low
lnfr,California_Environmental_Data_Exchange_Network,west,37.9792,-121.57,2014-01-28,0:30:00,3275.804,4,144.0,1,Winter,False,High
lnfz,EPA_Central_Data_Exchange,midwest,44.1,-82.116667,2013-08-07,0:01:00,0.408650313,1,0.0,8,Summer,True,Low
lngb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.74495656,2015-07-16,0:01:00,7.644,1,919.0,7,Summer,False,Low
lnjm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.90058076,-79.08250357,2017-06-21,0:01:00,13.203,1,19.0,6,Summer,True,Low
lnlf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69883,-79.08199,2014-10-08,0:01:00,421.524,3,0.0,10,Autumn,True,Moderate
lnlv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.742,-79.21796978,2015-10-12,0:01:00,7.745,1,1291.0,10,Autumn,False,Low
lnmx,California_Environmental_Data_Exchange_Network,west,37.5477,-121.085,2021-07-13,16:40:00,436.136,3,566.0,7,Summer,False,Moderate
lnnk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65,-78.68679309,2021-08-11,0:01:00,19.364,1,488.0,8,Summer,False,Low
lnnz,California_Environmental_Data_Exchange_Network,west,38.5348,-121.519,2020-02-12,16:45:00,1915.34,4,0.0,2,Winter,True,Moderate
lnpc,Pennsylvania_Department_of_Environmental_Protection,northeast,40.090275,-76.873132,2018-06-20,10:25:00,49.333,2,0.0,6,Summer,True,Low
lnpk,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.60595,-78.99500979,2016-10-05,0:01:00,29.046,2,1533.0,10,Autumn,False,Low
lnqo,California_Environmental_Data_Exchange_Network,west,37.6399,-121.78,2017-05-09,15:30:00,4840.0,4,743.0,5,Spring,False,High
lnth,California_Environmental_Data_Exchange_Network,west,37.2486,-120.851,2013-01-08,20:30:00,4732.5,4,488.0,1,Winter,False,High
lnug,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.59,-78.94703735,2019-09-01,0:01:00,164.667,3,0.0,9,Autumn,True,Moderate
lnuo,EPA_National_Aquatic_Research_Survey,west,45.12767,-116.0224,2017-07-11,0:01:00,24.026,2,0.0,7,Summer,True,Low
lnuw,California_Environmental_Data_Exchange_Network,west,37.4542,-120.608,2018-07-10,17:50:00,3643.7885,4,33.0,7,Summer,True,High
lnvp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63824103,-79.28943,2015-06-10,0:01:00,0.871,1,435.0,6,Summer,False,Low
lnwa,California_Environmental_Data_Exchange_Network,west,37.66,-120.875,2015-12-15,17:00:00,3295.343,4,696.0,12,Winter,False,High
lnxb,US_Army_Corps_of_Engineers,northeast,41.992305,-78.929219,2015-09-21,14:00:00,6.500446927,1,0.0,9,Autumn,True,Low
lnye,California_Environmental_Data_Exchange_Network,west,36.5538,-121.548,2017-09-27,17:45:00,5180.0,4,188.0,9,Autumn,False,High
lnzm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63265195,-79.29981112,2016-05-09,0:01:00,219.138,3,1139.0,5,Spring,False,Moderate
lnzt,EPA_National_Aquatic_Research_Survey,midwest,43.35474,-100.2356,2017-09-07,0:01:00,258.9887,3,0.0,9,Autumn,True,Moderate
lobx,California_Environmental_Data_Exchange_Network,west,38.0455,-121.469,2016-04-19,18:10:00,1654.067,4,91.0,4,Spring,True,Moderate
loex,US_Army_Corps_of_Engineers,northeast,42.027378,-78.967089,2015-09-10,14:00:00,20.91,2,0.0,9,Autumn,True,Low
lohi,California_Environmental_Data_Exchange_Network,west,37.4583,-120.967,2018-04-09,16:00:00,4399.2965,4,881.0,4,Spring,False,High
loib,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63874671,-79.28849075,2015-03-24,0:01:00,33.039,2,495.0,3,Spring,False,Low
loiv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69586182,-79.18240562,2015-10-12,0:01:00,23.236,2,390.0,10,Autumn,False,Low
loja,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61,-79.00072672,2021-07-13,0:01:00,19.364,1,2004.0,7,Summer,False,Low
lojj,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.51,-79.09386952,2017-10-27,0:01:00,58.091,2,715.0,10,Autumn,False,Moderate
lojo,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71914967,-79.13915096,2018-06-11,0:01:00,3.667,1,589.0,6,Summer,False,Low
lojq,EPA_Central_Data_Exchange,midwest,41.965,-82.041667,2017-08-13,0:01:00,15.89598635,1,0.0,8,Summer,True,Low
lolm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.88641892,-78.96915936,2018-08-09,0:01:00,466.907,3,291.0,8,Summer,False,Moderate
lolp,Connecticut_State_Department_of_Public_Health,northeast,41.409081,-72.52544,2015-07-20,15:30:00,2.9484,1,0.0,7,Summer,True,Low
lonc,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.13,-79.0684605,2021-06-23,0:01:00,5.083,1,333.0,6,Summer,False,Low
lone,California_Environmental_Data_Exchange_Network,west,37.3609,-120.549,2015-12-15,18:50:00,4532.813,4,539.0,12,Winter,False,High
lonm,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.89707136,-79.05441608,2015-12-07,0:01:00,67.386,2,1823.0,12,Winter,False,Moderate
looe,US_Army_Corps_of_Engineers,northeast,40.504714,-80.09333,2018-09-17,16:10:00,0.596560847,1,0.0,9,Autumn,True,Low
loog,Pennsylvania_Department_of_Environmental_Protection,northeast,40.1354,-80.4731,2018-10-30,16:35:00,11.333,1,0.0,10,Autumn,True,Low
lorf,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67659279,-79.21819576,2019-08-22,0:01:00,2.905,1,374.0,8,Summer,False,Low
lose,California_Environmental_Data_Exchange_Network,west,39.1853,-121.704,2018-06-20,22:40:00,8195.0,4,1556.0,6,Summer,False,High
losh,California_Environmental_Data_Exchange_Network,west,37.5582,-121.164,2019-08-13,16:15:00,6017.5,4,1089.0,8,Summer,False,High
lotl,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63483435,-79.29575754,2015-05-06,0:01:00,1.158,1,731.0,5,Spring,False,Low
loue,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.38889,-97.09306,2017-07-05,0:01:00,228.69,3,9.0,7,Summer,True,Moderate
louw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.71215001,-79.15215208,2016-06-08,0:01:00,16.943,1,527.0,6,Summer,False,Low
lovo,Indiana_State_Department_of_Health,midwest,38.78199034,-85.69828611,2016-07-11,12:55:00,60.427,2,0.0,7,Summer,True,Moderate
lowl,California_Environmental_Data_Exchange_Network,west,36.3386,-119.457,2017-02-13,17:26:00,1387.75,4,329.0,2,Winter,False,Moderate
lowm,Indiana_State_Department_of_Health,midwest,38.814,-86.08063972,2020-07-28,13:00:00,164.561,3,0.0,7,Summer,True,Moderate
loxk,California_Environmental_Data_Exchange_Network,west,34.9414,-120.573,2019-12-04,0:00:00,6565.0,4,1943.0,12,Winter,False,High
loxz,California_Environmental_Data_Exchange_Network,west,36.9044,-121.75,2018-09-27,16:40:00,4820.0,4,2231.0,9,Autumn,False,High
lozd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65905372,-79.25077269,2021-05-24,0:01:00,0.145,1,570.0,5,Spring,False,Low
lpae,California_Environmental_Data_Exchange_Network,west,36.7025,-121.709,2015-04-28,21:50:00,7520.0,4,939.0,4,Spring,False,High
lpaf,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,39.150576,-96.930349,2017-09-05,0:01:00,2.205,1,13.0,9,Autumn,True,Low
lpam,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.62969772,-79.30529828,2016-06-21,0:01:00,3.389,1,822.0,6,Summer,False,Low
lpbs,California_Environmental_Data_Exchange_Network,west,36.0932,-119.366,2013-08-07,16:30:00,645.75,3,622.0,8,Summer,False,Moderate
lpcb,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.48,-76.82,2021-10-19,0:01:00,3.872,1,0.0,10,Autumn,True,Low
lpcx,California_Environmental_Data_Exchange_Network,west,37.4419,-121.003,2021-01-12,20:00:00,3018.5405,4,872.0,1,Winter,False,High
lpdi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.67,-79.05021939,2020-08-20,0:01:00,4.841,1,381.0,8,Summer,False,Low
lpdl,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.77848333,-75.30981668,2017-06-28,15:32:00,2.5,1,29.0,6,Summer,True,Low
lpdo,Indiana_State_Department_of_Health,midwest,40.70249154,-85.935575,2021-08-03,14:45:00,291.936,3,0.0,8,Summer,True,Moderate
lpej,Pennsylvania_Department_of_Environmental_Protection,northeast,41.63864,-80.31198,2021-08-05,12:15:00,0.667,1,9.0,8,Summer,True,Low
lpfn,Bureau_of_Water_Kansas_Department_of_Health_and_Environment,midwest,38.36472,-97.10194,2014-06-23,0:01:00,21.105,2,0.0,6,Summer,True,Low
lpfx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.04,-79.11947627,2021-11-18,0:01:00,0.254,1,252.0,11,Autumn,False,Low
lphi,California_Environmental_Data_Exchange_Network,west,36.7085,-121.749,2016-01-21,21:26:00,4392.5,4,80.0,1,Winter,True,High
lphr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.63,-78.95871976,2019-09-01,0:01:00,8.974,1,272.0,9,Autumn,False,Low
lphx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.03,-78.72,2019-04-17,0:01:00,14.921,1,0.0,4,Spring,True,Low
lpib,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70339378,-79.16841583,2019-07-15,0:01:00,49.862,2,468.0,7,Summer,False,Low
lpjd,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69085826,-79.19169919,2019-01-15,0:01:00,14.523,1,952.0,1,Winter,False,Low
lpkx,EPA_National_Aquatic_Research_Survey,midwest,48.8516,-99.78368,2017-09-18,0:01:00,78.546,2,0.0,9,Autumn,True,Moderate
lpli,California_Environmental_Data_Exchange_Network,west,34.4168,-119.544,2020-04-22,20:45:00,5295.0,4,1297.0,4,Spring,False,High
lpmt,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.7077852,-79.16025924,2016-07-13,0:01:00,7.82,1,129.0,7,Summer,False,Low
lpnl,California_Environmental_Data_Exchange_Network,west,38.1526,-121.501,2021-03-16,15:00:00,1491.242,4,208.0,3,Spring,False,Moderate
lpnx,Connecticut_State_Department_of_Public_Health,northeast,41.501567,-72.224735,2017-08-24,15:15:00,0.6318,1,0.0,8,Summer,True,Low
lpoi,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70682707,-79.16203886,2016-09-15,0:01:00,1.271,1,353.0,9,Autumn,False,Low
lpok,Connecticut_State_Department_of_Public_Health,northeast,41.512172,-73.476168,2021-07-27,15:47:00,5.6862,1,0.0,7,Summer,True,Low
lpor,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.976,-78.73774827,2015-01-03,0:01:00,0.081,1,531.0,1,Winter,False,Low
lppa,California_Environmental_Data_Exchange_Network,west,37.8189,-121.358,2020-06-16,18:10:00,846.455,3,162.0,6,Summer,False,Moderate
lppb,Delaware_National_Resources_and_the_University_of_Delaware's_Citizen_Monitoring_Program,south,38.76050002,-75.20283333,2019-06-12,15:10:00,66.1,2,62.0,6,Summer,True,Moderate
lppx,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.69748532,-79.17939015,2015-04-22,0:01:00,0.363,1,153.0,4,Spring,False,Low
lpqr,California_Environmental_Data_Exchange_Network,west,37.4125,-120.759,2014-08-12,18:00:00,1953.665,4,430.0,8,Summer,False,Moderate
lpsy,EPA_National_Aquatic_Research_Survey,northeast,40.15586,-74.78839,2017-08-10,0:01:00,127.771,3,0.0,8,Summer,True,Moderate
lpth,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.16902,-79.05486618,2015-08-20,0:01:00,4.07,1,458.0,8,Summer,False,Low
lptk,EPA_National_Aquatic_Research_Survey,south,39.13362,-78.59737,2017-06-06,0:01:00,129.89,3,0.0,6,Summer,True,Moderate
lpto,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.70230258,-79.17044262,2015-11-12,0:01:00,1.234,1,210.0,11,Autumn,False,Low
lpwp,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.573,-78.93585207,2013-07-22,0:01:00,51.959,2,1349.0,7,Summer,False,Moderate
lpwr,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.61133,-78.9793504,2016-07-27,0:01:00,60.512,2,414.0,7,Summer,False,Moderate
lpyy,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.85734989,-78.73650546,2019-08-29,0:01:00,7.152,1,1010.0,8,Summer,False,Low
lpzv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65186775,-79.26411985,2015-09-09,0:01:00,0.947,1,598.0,9,Autumn,False,Low
lqag,California_Environmental_Data_Exchange_Network,west,37.8208,-121.5,2014-04-15,20:20:00,888.7895,3,76.0,4,Spring,True,Moderate
lqat,Pennsylvania_Department_of_Environmental_Protection,northeast,39.78104,-78.65233,2020-09-14,17:15:00,11.4,1,0.0,9,Autumn,True,Low
lqce,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.65229359,-79.2633289,2015-07-23,0:01:00,1.089,1,560.0,7,Summer,False,Low
lqcv,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,36.17,-79.07147596,2018-05-31,0:01:00,20.32,2,705.0,5,Spring,False,Low
lqcw,NC_Division_of_Water_Resources_NC_Department_of_Environmental_Quality,south,35.794,-79.004,2013-08-21,0:01:00,313.449,3,0.0,8,Summer,True,Moderate
